Sub_id,Stimulus,Response,Correct,Confidence,RT decision,RT confidence,Condition,Noise Level
2,4,4,1,2,0.957,0.468,2,0.96
2,6,5,0,1,1.052,0.097,2,0.95
2,2,2,1,1,0.975,0.112,2,0.95
2,3,8,0,2,1.297,0.254,2,0.94
2,3,3,1,1,0.81,0.11,2,0.94
2,7,4,0,1,0.838,0.782,2,0.95
2,5,5,1,4,0.869,0.228,2,0.96
2,8,8,1,4,0.674,0.107,2,0.97
2,1,1,1,2,1.06,0.18,2,0.96
2,4,8,0,2,1.157,0.268,2,0.95
2,6,6,1,4,0.714,0.165,2,0.94
2,1,7,0,1,0.893,0.102,2,0.94
2,2,2,1,4,0.652,0.119,2,0.95
2,2,2,1,4,0.585,0.156,2,0.96
2,7,7,1,4,1.592,0.122,2,0.97
2,2,3,0,2,1.205,0.459,2,0.98
2,2,2,1,2,1.085,0.469,2,0.99
2,8,2,0,2,0.67,0.198,2,0.99
2,4,4,1,4,0.914,0.211,2,0.98
2,2,2,1,4,0.618,0.1,2,0.97
2,8,8,1,4,0.703,0.17,2,0.96
2,6,6,1,1,0.736,0.091,2,0.94
2,6,6,1,4,0.831,0.335,2,0.95
2,5,5,1,4,0.628,0.172,2,0.96
2,5,5,1,4,0.31,0.052,2,0.95
2,5,5,1,4,0.214,0.065,2,0.95
2,4,6,0,2,0.77,0.425,2,0.94
2,4,7,0,1,0.934,0.095,2,0.93
2,4,5,0,1,0.765,0.12,2,0.92
2,2,2,1,3,1.078,0.526,2,0.92
2,7,7,1,3,0.85,0.398,2,0.93
2,5,5,1,1,0.96,0.131,2,0.94
2,2,5,0,1,0.362,0.162,2,0.95
2,2,6,0,2,0.689,0.978,2,0.94
2,6,6,1,2,0.744,0.241,2,0.93
2,1,5,0,1,1.314,0.435,2,0.93
2,4,4,1,4,0.805,0.308,2,0.94
2,3,3,1,2,0.722,0.279,2,0.93
2,3,2,0,2,0.833,0.466,2,0.93
2,2,3,0,2,0.802,0.714,2,0.94
2,8,2,0,3,0.86,0.275,2,0.95
2,3,3,1,4,0.628,0.096,2,0.96
2,7,7,1,4,0.745,0.282,2,0.97
2,6,6,1,4,0.599,0.102,2,0.98
2,3,3,1,4,0.837,0.166,2,0.97
2,1,6,0,1,0.796,1.138,2,0.96
2,8,8,1,1,0.886,0.391,2,0.95
2,8,8,1,4,0.594,0.434,2,0.95
2,3,6,0,4,0.673,0.12,2,0.94
2,1,7,0,3,0.719,0.346,2,0.94
2,1,7,0,2,0.64,0.388,2,0.95
2,5,5,1,4,0.766,0.283,2,0.96
2,3,3,1,4,0.666,0.111,2,0.95
2,6,6,1,4,0.602,0.134,2,0.95
2,6,6,1,4,0.248,0.05,2,0.96
2,8,5,0,4,0.634,0.086,2,0.95
2,4,4,1,4,1.017,0.268,2,0.94
2,3,3,1,4,0.645,0.077,2,0.94
2,6,5,0,4,0.649,0.099,2,0.95
2,3,3,1,4,0.569,0.069,2,0.94
2,2,2,1,4,0.62,0.133,2,0.94
2,1,6,0,2,0.721,0.452,2,0.95
2,8,3,0,1,0.83,0.176,2,0.96
2,4,4,1,4,0.927,0.543,2,0.95
2,4,4,1,2,0.667,0.782,2,0.94
2,4,2,0,1,1.191,0.304,2,0.94
2,2,2,1,4,0.8,0.299,2,0.93
2,5,5,1,4,0.596,0.112,2,0.92
2,2,2,1,4,0.766,0.152,2,0.91
2,2,2,1,4,0.446,0.146,2,0.91
2,6,6,1,2,0.77,0.4,2,0.92
2,3,5,0,4,0.755,0.451,2,0.93
2,8,2,0,1,1.146,0.212,2,0.94
2,4,4,1,1,0.902,0.265,2,0.93
2,7,2,0,1,1.104,0.266,2,0.93
2,2,2,1,3,0.718,0.618,2,0.94
2,3,3,1,1,0.923,0.526,2,0.95
2,2,2,1,1,0.76,0.08,2,0.94
2,8,8,1,3,0.849,0.597,2,0.93
2,5,6,0,1,0.69,0.196,2,0.93
2,2,8,0,2,0.915,0.287,2,0.94
2,6,6,1,4,0.952,0.158,2,0.93
2,7,2,0,1,1.335,0.123,2,0.93
2,5,5,1,4,0.737,0.105,2,0.92
2,4,4,1,3,0.969,0.37,2,0.91
2,8,8,1,4,0.743,0.444,2,0.91
2,6,5,0,1,0.888,0.128,2,0.92
2,2,2,1,1,0.719,0.1,2,0.93
2,6,6,1,2,0.881,0.338,2,0.92
2,6,6,1,1,0.791,0.161,2,0.92
2,2,2,1,1,0.663,0.097,2,0.93
2,3,5,0,1,0.662,0.081,2,0.94
2,7,7,1,1,1.117,0.054,2,0.95
2,8,7,0,1,0.751,0.111,2,0.94
2,7,7,1,1,0.816,0.136,2,0.93
2,1,6,0,1,0.662,0.07,2,0.93
2,2,2,1,1,0.835,0.115,2,0.94
2,2,2,1,1,0.309,0.174,2,0.93
2,1,6,0,2,0.936,0.22,2,0.93
2,5,5,1,2,0.924,0.109,2,0.94
2,1,6,0,2,0.664,0.081,2,0.95
2,1,1,1,2,0.774,0.622,2,0.96
2,4,4,1,4,0.788,0.187,2,0.95
2,5,6,0,1,0.824,0.18,2,0.95
2,3,3,1,4,0.7,0.124,2,0.94
2,6,6,1,4,0.623,0.127,2,0.94
2,8,2,0,2,0.91,0.461,2,0.93
2,5,5,1,2,1.037,0.434,2,0.93
2,7,7,1,3,0.65,0.52,2,0.94
2,6,6,1,4,0.752,0.113,2,0.95
2,3,3,1,4,0.724,0.152,2,0.94
2,7,3,0,1,0.961,0.116,2,0.94
2,5,5,1,1,0.902,0.076,2,0.93
2,7,3,0,1,0.741,0.099,2,0.93
2,4,3,0,1,0.374,0.067,2,0.94
2,8,8,1,4,0.705,0.311,2,0.95
2,8,8,1,4,0.635,0.15,2,0.94
2,2,2,1,4,0.928,0.162,2,0.94
2,1,5,0,1,0.816,0.085,2,0.93
2,8,8,1,4,0.633,0.421,2,0.93
2,4,8,0,4,0.831,0.68,2,0.94
2,8,8,1,4,0.839,0.63,2,0.94
2,8,8,1,4,0.717,0.167,2,0.94
2,5,5,1,4,0.666,0.11,2,0.95
2,7,7,1,4,0.664,0.166,2,0.96
2,5,5,1,3,0.85,0.395,2,0.97
2,3,5,0,2,0.786,0.606,2,0.98
2,5,5,1,1,0.968,0.458,2,0.99
2,3,5,0,1,1.001,0.08,2,0.98
2,4,5,0,1,0.81,0.096,2,0.97
2,5,5,1,4,0.76,0.095,2,0.97
2,6,6,1,4,0.695,0.092,2,0.98
2,3,5,0,2,0.761,0.333,2,0.97
2,1,7,0,1,0.684,0.403,2,0.97
2,8,8,1,4,0.65,0.368,2,0.98
2,7,7,1,4,0.641,0.397,2,0.97
2,1,1,1,1,1.119,0.217,2,0.97
2,5,6,0,1,0.829,0.145,2,0.98
2,4,4,1,2,0.882,0.516,2,0.97
2,3,5,0,2,0.754,0.597,2,0.96
2,1,1,1,1,1.245,0.324,2,0.96
2,3,1,0,1,0.889,0.25,2,0.95
2,8,8,1,4,0.762,0.434,2,0.95
2,4,4,1,4,0.97,0.38,2,0.96
2,5,5,1,4,0.561,0.132,2,0.97
2,1,6,0,4,0.602,0.005,2,0.98
2,1,6,0,4,0.374,0.056,2,0.99
2,2,8,0,4,0.885,0.136,2,0.99
2,4,4,1,4,0.674,0.183,2,0.99
2,6,6,1,4,0.5,0.113,2,0.99
2,3,3,1,4,0.688,0.107,2,0.98
2,4,4,1,4,0.705,0.188,2,0.97
2,5,5,1,4,0.601,0.062,2,0.97
2,3,5,0,1,1.005,0.272,2,0.98
2,7,7,1,4,0.58,0.304,2,0.99
2,6,6,1,4,0.53,0.128,2,0.98
2,1,6,0,2,0.705,0.245,2,0.98
2,7,7,1,2,0.625,0.066,2,0.99
2,1,4,0,2,0.865,0.658,2,0.99
2,1,6,0,1,0.718,0.065,2,0.99
2,8,6,0,1,0.567,0.2,2,0.99
2,7,7,1,4,0.615,0.499,2,0.99
2,6,6,1,4,0.572,0.148,2,0.98
2,1,1,1,1,0.591,0.43,2,0.98
2,4,4,1,4,0.941,1.567,2,0.99
2,7,7,1,4,0.957,0.11,2,0.98
2,8,6,0,3,0.616,0.313,2,0.98
2,1,7,0,2,1.114,0.437,2,0.99
2,4,4,1,4,0.652,0.497,2,0.99
2,5,5,1,4,0.828,0.152,2,0.98
2,8,8,1,4,0.723,0.119,2,0.98
2,7,8,0,2,0.802,0.511,2,0.97
2,7,7,1,4,0.706,0.287,2,0.96
2,8,8,1,4,0.682,0.217,2,0.96
2,7,7,1,2,0.861,0.328,2,0.97
2,4,5,0,4,0.81,0.632,2,0.98
2,3,5,0,1,0.411,0.343,2,0.97
2,7,7,1,1,0.753,0.071,2,0.96
2,1,6,0,2,1.126,0.076,2,0.96
2,1,7,0,1,1.153,0.035,2,0.97
2,1,1,1,1,0.454,0.355,2,0.96
2,7,7,1,1,0.83,0.062,2,0.96
2,8,1,0,1,1.329,0.355,2,0.97
2,4,8,0,1,1.226,1.412,2,0.96
2,5,6,0,1,0.755,0.129,2,0.96
2,2,2,1,1,0.718,0.129,2,0.97
2,4,4,1,4,1.281,0.435,2,0.96
2,6,6,1,4,2.945,0.088,2,0.96
2,3,3,1,4,0.726,0.096,2,0.97
2,1,6,0,4,0.92,0.089,2,0.98
2,3,3,1,4,0.636,0.106,2,0.99
2,7,7,1,4,0.999,0.141,2,0.99
2,2,2,1,4,0.865,0.124,2,0.98
2,3,3,1,4,0.679,0.102,2,0.98
2,6,2,0,1,1.078,0.337,2,0.99
2,6,6,1,4,0.748,0.12,2,0.99
2,3,3,1,4,0.679,0.093,2,0.99
2,7,3,0,1,0.847,0.151,2,0.98
2,1,6,0,1,0.752,0.046,2,0.98
2,7,7,1,3,0.831,0.519,2,0.99
2,2,2,1,4,0.688,0.517,2,0.98
2,5,7,0,1,0.982,0.007,2,0.98
2,1,6,0,1,0.786,0.08,2,0.99
2,6,6,1,2,0.812,0.209,2,0.98
2,4,4,1,4,0.994,0.219,2,0.97
2,5,5,1,4,0.851,0.115,2,0.96
2,5,3,0,1,1.657,0.329,2,0.95
2,6,6,1,4,0.778,0.127,2,0.95
2,5,6,0,1,0.97,0.093,2,0.94
2,4,4,1,1,0.736,0.192,2,0.94
2,3,3,1,4,0.641,0.103,2,0.95
2,8,8,1,4,0.71,0.477,2,0.96
2,6,5,0,4,0.837,0.064,2,0.97
2,6,6,1,4,0.533,0.129,2,0.96
2,6,6,1,4,0.513,0.077,2,0.96
2,4,4,1,4,0.731,0.2,2,0.97
2,8,6,0,2,0.951,0.38,2,0.98
2,2,2,1,1,0.767,0.155,2,0.99
2,8,8,1,2,0.736,0.34,2,0.98
2,2,8,0,1,1.292,0.301,2,0.98
2,3,5,0,1,0.789,0.091,2,0.99
3,8,8,1,4,1.118,0.211,2,0.99
3,8,8,1,4,0.394,0.071,2,0.98
3,3,3,1,4,0.339,0.143,2,0.97
3,1,1,1,4,0.876,0.061,2,0.96
3,1,1,1,4,0.333,0.08,2,0.96
3,8,8,1,4,0.476,0.059,2,0.95
3,5,5,1,4,1.014,0.048,2,0.95
3,1,1,1,1,0.896,0.186,2,0.96
3,6,3,0,1,0.659,0.362,2,0.95
3,6,6,1,1,1.022,0.069,2,0.95
3,5,5,1,1,0.682,0.047,2,0.94
3,5,3,0,1,0.447,0.14,2,0.94
3,3,3,1,1,1.727,0.099,2,0.95
3,4,4,1,4,0.333,0.245,2,0.96
3,2,1,0,1,1.873,0.56,2,0.95
3,8,3,0,1,0.55,0.162,2,0.95
3,8,7,0,1,1.021,0.157,2,0.96
3,7,7,1,4,0.476,0.315,2,0.97
3,7,7,1,4,0.22,0.051,2,0.98
3,5,5,1,4,0.499,0.064,2,0.99
3,6,3,0,3,2.477,1.024,2,0.98
3,5,4,0,3,0.644,0.133,2,0.98
3,5,6,0,4,1.193,0.179,2,0.97
3,7,7,1,4,1.022,0.13,2,0.97
3,8,8,1,4,0.484,0.125,2,0.96
3,5,5,1,4,0.521,0.063,2,0.95
3,8,8,1,4,0.525,0.112,2,0.95
3,7,5,0,1,0.494,1.64,2,0.96
3,8,8,1,4,0.434,0.139,2,0.97
3,8,8,1,4,0.387,0.063,2,0.98
3,3,3,1,4,0.34,0.144,2,0.99
3,3,7,0,1,1.4,0.55,2,0.99
3,7,7,1,4,0.32,0.259,2,0.98
3,2,1,0,1,1.696,0.28,2,0.97
3,7,7,1,4,0.321,0.083,2,0.96
3,5,5,1,4,0.961,0.076,2,0.96
3,2,8,0,4,0.753,0.076,2,0.97
3,3,3,1,4,0.355,0.152,2,0.96
3,1,7,0,4,1.07,0.126,2,0.96
3,4,7,0,4,0.391,0.198,2,0.97
3,5,5,1,4,0.695,0.127,2,0.98
3,3,3,1,4,0.294,0.116,2,0.99
3,2,2,1,4,0.356,0.083,2,0.98
3,4,4,1,4,0.383,0.171,2,0.97
3,3,6,0,4,0.787,0.146,2,0.97
3,6,6,1,4,0.383,0.083,2,0.98
3,4,3,0,1,0.362,0.832,2,0.97
3,8,8,1,4,0.418,0.079,2,0.97
3,2,2,1,4,0.277,0.299,2,0.98
3,2,2,1,4,0.381,0.072,2,0.99
3,6,8,0,4,0.437,0.047,2,0.98
3,1,7,0,1,0.597,0.521,2,0.98
3,7,7,1,4,0.312,0.126,2,0.97
3,2,4,0,1,0.788,1.311,2,0.96
3,4,7,0,4,0.729,0.314,2,0.96
3,5,5,1,4,0.683,0.099,2,0.95
3,4,4,1,4,0.323,0.155,2,0.95
3,6,6,1,4,0.664,0.092,2,0.96
3,3,3,1,4,0.305,0.088,2,0.97
3,4,4,1,4,0.309,0.142,2,0.96
3,4,7,0,4,0.658,0.399,2,0.95
3,5,5,1,4,0.476,0.1,2,0.95
3,2,2,1,4,0.416,0.126,2,0.96
3,7,4,0,2,1.005,0.302,2,0.97
3,3,5,0,4,0.777,0.265,2,0.98
3,6,6,1,4,0.341,0.097,2,0.97
3,2,2,1,4,0.25,0.12,2,0.97
3,1,7,0,4,1.258,0.168,2,0.96
3,7,7,1,4,0.443,0.087,2,0.96
3,7,7,1,4,0.234,0.068,2,0.97
3,2,2,1,4,0.595,0.06,2,0.98
3,7,7,1,4,0.367,0.101,2,0.97
3,3,3,1,4,0.807,0.347,2,0.96
3,3,4,0,2,0.875,0.723,2,0.95
3,3,3,1,4,0.388,0.127,2,0.94
3,2,4,0,4,1.205,0.17,2,0.94
3,6,8,0,4,0.914,0.787,2,0.95
3,1,1,1,4,0.543,0.167,2,0.96
3,8,8,1,4,1.218,0.096,2,0.95
3,1,4,0,2,0.704,0.545,2,0.95
3,1,1,1,1,0.846,0.251,2,0.96
3,1,6,0,4,1.036,0.107,2,0.97
3,8,8,1,4,0.331,0.085,2,0.98
3,4,4,1,4,0.81,0.164,2,0.99
3,2,2,1,4,0.788,0.145,2,0.98
3,6,6,1,4,0.978,0.065,2,0.97
3,1,7,0,4,0.507,0.1,2,0.97
3,8,7,0,4,0.468,0.103,2,0.96
3,5,5,1,4,0.674,0.08,2,0.96
3,1,7,0,4,1.954,0.505,2,0.97
3,4,4,1,4,0.814,0.128,2,0.98
3,5,5,1,4,0.427,0.068,2,0.99
3,3,3,1,4,0.265,0.084,2,0.98
3,8,8,1,4,0.613,0.048,2,0.98
3,5,4,0,4,0.826,0.441,2,0.99
3,5,5,1,4,0.817,0.1,2,0.98
3,4,4,1,4,0.492,0.15,2,0.97
3,7,1,0,1,1.193,0.54,2,0.96
3,5,5,1,4,0.435,0.186,2,0.95
3,6,6,1,4,0.54,0.104,2,0.95
3,5,6,0,2,1.69,0.49,2,0.94
3,2,3,0,2,1.179,0.663,2,0.94
3,2,7,0,3,2.832,2.446,2,0.95
3,3,3,1,4,0.577,0.1,2,0.96
3,2,2,1,4,0.286,0.116,2,0.97
3,7,7,1,4,0.678,0.096,2,0.98
3,6,6,1,4,0.626,0.087,2,0.99
3,4,7,0,4,0.522,0.123,2,0.98
3,1,7,0,4,0.486,0.126,2,0.98
3,4,4,1,4,1.187,0.207,2,0.97
3,7,7,1,4,0.225,0.12,2,0.96
3,5,4,0,1,0.496,0.825,2,0.96
3,2,2,1,4,0.352,0.14,2,0.97
3,1,1,1,4,0.96,0.108,2,0.96
3,6,6,1,4,0.789,0.054,2,0.96
3,6,6,1,4,0.276,0.067,2,0.97
3,8,7,0,4,0.616,0.262,2,0.96
3,6,6,1,4,0.731,0.096,2,0.95
3,4,4,1,3,0.777,0.869,2,0.95
3,2,6,0,4,1.197,0.162,2,0.96
3,2,3,0,3,2.359,0.93,2,0.97
3,2,2,1,4,0.382,0.304,2,0.96
3,4,7,0,4,0.876,0.159,2,0.95
3,3,3,1,4,0.374,0.2,2,0.95
3,6,6,1,4,0.7,0.158,2,0.96
3,5,3,0,4,0.744,0.121,2,0.97
3,5,5,1,4,0.721,0.041,2,0.96
3,2,2,1,4,0.382,0.116,2,0.96
3,1,7,0,4,0.741,0.152,2,0.97
3,6,6,1,4,0.878,0.178,2,0.96
3,7,7,1,4,1.196,0.222,2,0.96
3,5,6,0,4,0.736,0.075,2,0.97
3,8,8,1,4,0.526,0.148,2,0.96
3,7,7,1,4,0.596,0.531,2,0.96
3,4,4,1,2,1.323,1.035,2,0.95
3,5,5,1,4,0.74,0.345,2,0.95
3,8,8,1,2,1.225,0.835,2,0.96
3,5,7,0,2,0.493,0.493,2,0.95
3,4,4,1,4,0.786,0.195,2,0.94
3,8,5,0,4,0.468,0.116,2,0.94
3,7,5,0,4,0.656,1.677,2,0.95
3,1,7,0,4,0.315,0.146,2,0.96
3,3,3,1,4,0.261,0.14,2,0.95
3,7,7,1,4,0.255,0.151,2,0.95
3,5,4,0,4,0.319,0.208,2,0.96
3,1,8,0,4,1.434,0.321,2,0.97
3,4,4,1,4,0.276,0.15,2,0.96
3,1,1,1,4,0.878,0.094,2,0.95
3,6,6,1,4,0.638,0.063,2,0.95
3,4,4,1,4,0.342,0.137,2,0.94
3,4,5,0,4,0.578,0.116,2,0.93
3,8,7,0,2,1.95,0.276,2,0.93
3,3,3,1,4,0.29,0.116,2,0.94
3,1,7,0,4,1.336,0.182,2,0.95
3,8,8,1,4,0.574,0.172,2,0.96
3,8,8,1,4,0.276,0.14,2,0.95
3,8,8,1,4,0.262,0.072,2,0.95
3,2,3,0,1,3.888,0.319,2,0.96
3,3,3,1,4,0.366,0.281,2,0.97
3,8,8,1,4,0.312,0.129,2,0.96
3,6,7,0,1,1.179,2.685,2,0.96
3,2,2,1,4,3.197,0.286,2,0.95
3,4,4,1,4,0.492,0.179,2,0.95
3,6,8,0,4,1.527,0.108,2,0.96
3,4,4,1,4,0.696,0.173,2,0.97
3,7,7,1,4,0.305,0.193,2,0.98
3,8,8,1,4,0.426,0.152,2,0.97
3,3,6,0,4,0.777,0.163,2,0.96
3,4,4,1,4,0.505,0.294,2,0.95
3,8,8,1,4,0.31,0.124,2,0.95
3,7,6,0,2,1.447,0.744,2,0.96
3,6,6,1,4,0.293,0.33,2,0.97
3,6,6,1,4,1.62,0.239,2,0.96
3,7,7,1,4,0.518,0.144,2,0.96
3,6,7,0,4,1.085,0.136,2,0.95
3,3,3,1,4,0.335,0.126,2,0.95
3,7,4,0,4,0.57,0.141,2,0.96
3,8,8,1,4,0.374,0.109,2,0.95
3,7,7,1,4,0.338,0.103,2,0.94
3,2,3,0,4,0.965,0.333,2,0.94
3,7,7,1,4,0.433,0.149,2,0.95
3,6,6,1,4,1.046,0.12,2,0.96
3,3,6,0,4,0.639,0.106,2,0.95
3,4,3,0,1,0.337,0.836,2,0.95
3,1,7,0,4,0.881,0.1,2,0.96
3,1,7,0,4,0.525,0.298,2,0.95
3,5,5,1,4,0.536,0.091,2,0.95
3,2,2,1,4,0.404,0.081,2,0.96
3,4,4,1,4,0.252,0.165,2,0.97
3,2,2,1,4,0.31,0.068,2,0.96
3,1,7,0,4,1.095,0.208,2,0.96
3,3,5,0,4,0.773,0.002,2,0.95
3,2,4,0,2,0.448,0.033,2,0.95
3,3,5,0,4,2.426,0.102,2,0.96
3,6,6,1,4,0.419,0.085,2,0.97
3,6,6,1,4,0.214,0.069,2,0.96
3,5,4,0,1,0.204,0.765,2,0.96
3,3,3,1,4,0.656,0.072,2,0.95
3,8,4,0,4,1.221,0.699,2,0.95
3,3,3,1,4,0.414,0.115,2,0.96
3,8,1,0,1,2.312,0.246,2,0.96
3,1,7,0,1,0.675,0.169,2,0.95
3,6,6,1,4,0.3,0.962,2,0.94
3,6,6,1,4,0.335,0.055,2,0.93
3,3,3,1,4,0.399,0.096,2,0.93
3,2,2,1,4,0.341,0.086,2,0.94
3,1,7,0,4,0.529,0.103,2,0.95
3,2,2,1,4,0.24,0.08,2,0.96
3,3,3,1,4,0.384,0.081,2,0.95
3,6,5,0,4,0.825,0.082,2,0.94
3,8,2,0,4,1.019,0.166,2,0.94
3,3,3,1,4,0.275,0.099,2,0.95
3,3,3,1,4,0.251,0.089,2,0.94
3,4,4,1,4,0.303,0.135,2,0.94
3,8,8,1,4,0.42,0.075,2,0.95
3,1,1,1,1,0.659,0.238,2,0.96
3,3,7,0,4,0.907,0.085,2,0.97
3,7,7,1,4,0.439,0.046,2,0.96
3,3,3,1,4,0.325,0.063,2,0.96
3,2,2,1,4,0.567,0.081,2,0.97
3,4,3,0,1,0.481,0.303,2,0.96
3,6,4,0,1,1.212,0.782,2,0.95
3,7,7,1,4,2.095,0.221,2,0.95
3,6,6,1,4,0.809,0.216,2,0.94
3,6,6,1,4,0.521,0.057,2,0.94
3,3,7,0,1,0.52,0.199,2,0.95
3,6,6,1,1,0.478,0.32,2,0.94
3,7,2,0,1,0.497,0.338,2,0.94
3,1,7,0,1,0.525,0.213,2,0.95
3,8,8,1,4,0.429,0.123,2,0.94
3,5,5,1,4,0.386,0.198,2,0.94
3,3,3,1,4,0.386,0.104,2,0.95
3,8,6,0,4,0.568,0.08,2,0.94
3,3,3,1,4,0.317,0.154,2,0.94
3,4,4,1,4,0.537,0.147,2,0.95
3,7,7,1,4,0.441,0.06,2,0.96
3,8,7,0,1,0.723,0.171,2,0.97
3,2,7,0,4,0.393,0.098,2,0.98
3,4,7,0,4,0.332,0.236,2,0.97
3,1,7,0,4,0.323,0.087,2,0.97
3,3,3,1,4,0.519,0.076,2,0.96
3,3,3,1,1,0.444,0.153,2,0.95
3,7,7,1,4,0.373,0.109,2,0.94
3,5,3,0,1,0.633,0.285,2,0.94
3,8,7,0,4,0.343,0.074,2,0.95
3,5,5,1,4,0.567,0.113,2,0.94
3,7,4,0,1,0.5,0.672,2,0.93
3,6,6,1,4,0.526,0.079,2,0.93
3,5,5,1,4,0.561,0.097,2,0.94
3,8,8,1,4,0.32,0.074,2,0.95
3,5,8,0,4,0.297,0.075,2,0.96
3,7,7,1,4,0.402,0.077,2,0.95
3,2,2,1,4,0.363,0.141,2,0.94
3,5,6,0,4,0.7,0.113,2,0.94
3,2,8,0,4,0.407,0.061,2,0.93
3,7,7,1,4,0.83,0.06,2,0.93
3,8,4,0,1,1.641,0.659,2,0.94
3,5,5,1,4,0.458,0.068,2,0.95
3,1,7,0,4,0.896,0.075,2,0.94
3,6,6,1,4,0.278,0.054,2,0.94
3,4,4,1,4,0.394,0.153,2,0.95
3,4,4,1,4,0.309,0.14,2,0.94
3,1,7,0,4,0.542,0.125,2,0.94
3,1,7,0,4,0.218,0.099,2,0.95
3,4,4,1,4,0.344,0.138,2,0.94
3,8,8,1,4,0.266,0.082,2,0.94
3,5,5,1,4,0.501,0.197,2,0.95
3,3,3,1,4,0.283,0.094,2,0.96
3,1,1,1,4,0.502,0.125,2,0.95
3,4,7,0,4,0.568,0.076,2,0.95
3,6,3,0,1,0.86,0.068,2,0.96
3,6,6,1,4,0.549,0.18,2,0.95
3,8,3,0,4,0.302,0.082,2,0.95
3,5,5,1,4,0.485,0.074,2,0.96
3,5,5,1,4,0.279,0.053,2,0.97
3,5,5,1,4,0.226,0.022,2,0.96
3,1,6,0,1,0.466,0.523,2,0.96
3,1,1,1,1,0.658,0.18,2,0.95
3,5,5,1,4,0.401,0.08,2,0.95
3,6,6,1,4,0.361,0.057,2,0.96
3,7,7,1,4,1.088,0.249,2,0.95
3,5,3,0,4,0.632,0.277,2,0.95
3,5,3,0,4,0.392,0.071,2,0.96
3,2,3,0,4,0.324,0.16,2,0.95
3,6,6,1,4,0.469,0.135,2,0.94
3,6,6,1,4,0.249,0.047,2,0.93
3,7,7,1,1,0.795,0.593,2,0.92
3,5,8,0,4,0.418,0.147,2,0.92
3,7,3,0,2,0.64,0.18,2,0.93
3,7,7,1,3,0.493,0.271,2,0.94
3,2,2,1,4,0.367,0.22,2,0.95
3,8,8,1,4,0.349,0.099,2,0.94
3,4,7,0,3,0.525,0.416,2,0.93
3,7,7,1,3,0.325,0.481,2,0.92
3,6,5,0,4,0.331,0.165,2,0.91
3,5,4,0,1,0.247,0.678,2,0.91
3,1,7,0,4,0.66,0.147,2,0.92
3,1,1,1,2,0.737,0.377,2,0.91
3,7,7,1,4,0.977,0.251,2,0.91
3,8,8,1,4,0.289,0.074,2,0.9
3,3,3,1,4,0.37,0.692,2,0.94
3,5,5,1,4,0.87,0.073,2,0.95
3,3,5,0,2,1.088,0.365,2,0.96
3,3,5,0,4,0.495,0.089,2,0.97
3,7,3,0,2,1.186,0.329,2,0.98
3,2,2,1,4,0.965,0.134,2,0.99
3,4,4,1,4,0.298,0.133,2,0.99
3,7,7,1,4,0.366,0.127,2,0.98
3,1,7,0,4,0.46,0.08,2,0.97
3,4,4,1,4,0.506,0.14,2,0.97
3,8,8,1,4,0.387,0.069,2,0.98
3,8,8,1,4,0.263,0.07,2,0.99
3,5,8,0,4,0.281,0.064,2,0.99
3,7,4,0,4,0.548,0.155,2,0.99
3,2,2,1,4,0.273,0.093,2,0.99
3,6,6,1,4,0.843,0.058,2,0.98
3,7,7,1,4,0.288,0.074,2,0.98
3,5,5,1,4,0.396,0.029,2,0.97
3,8,8,1,4,0.601,0.076,2,0.97
3,6,3,0,4,0.561,0.226,2,0.96
3,2,3,0,2,0.98,0.135,2,0.96
3,6,6,1,4,0.427,0.272,2,0.95
3,7,7,1,4,0.374,0.159,2,0.95
3,1,7,0,4,0.55,0.069,2,0.96
3,8,8,1,4,0.322,0.11,2,0.97
3,2,2,1,4,0.855,0.124,2,0.96
3,2,6,0,4,0.545,0.288,2,0.96
3,6,6,1,4,0.303,0.047,2,0.97
3,5,5,1,4,0.326,0.035,2,0.98
3,1,3,0,4,0.382,0.099,2,0.99
3,3,8,0,4,0.636,0.011,2,0.99
3,4,4,1,4,0.372,0.148,2,0.99
3,5,8,0,4,0.295,0.069,2,0.99
3,8,8,1,4,0.274,0.076,2,0.99
3,2,3,0,1,0.241,0.723,2,0.98
3,2,2,1,4,0.177,0.208,2,0.98
3,8,8,1,4,0.33,0.015,2,0.99
3,1,2,0,4,0.372,0.024,2,0.98
3,3,3,1,4,0.259,0.077,2,0.98
3,4,5,0,4,0.928,0.172,2,0.97
3,2,2,1,4,0.199,0.121,2,0.96
3,4,3,0,4,0.252,0.041,2,0.96
3,5,5,1,4,0.424,0.049,2,0.97
3,6,6,1,4,0.171,0.07,2,0.96
3,4,4,1,4,0.34,0.14,2,0.96
3,4,4,1,4,0.272,0.141,2,0.97
3,1,7,0,4,0.643,0.113,2,0.98
3,6,6,1,4,0.257,0.063,2,0.99
3,3,3,1,4,0.337,0.041,2,0.98
3,4,4,1,4,0.336,0.16,2,0.98
3,6,6,1,4,0.381,0.096,2,0.99
3,2,2,1,4,0.227,0.069,2,0.98
3,2,2,1,4,0.318,0.093,2,0.98
3,3,3,1,4,0.394,0.068,2,0.99
3,7,4,0,4,0.356,0.148,2,0.98
3,2,2,1,4,0.344,0.073,2,0.97
3,8,7,0,4,0.702,0.074,2,0.97
3,6,5,0,4,0.411,0.03,2,0.98
3,5,5,1,4,0.537,0.008,2,0.99
3,1,7,0,4,0.492,0.086,2,0.99
